Ind_ID	PosInd_X	PosInd_Y	PhenValue	Region

6	2.63234	3.4585	0.687884	1
19	2.04515	1.4562	0.0227052	1
20	2.64096	20.0144	0.779006	1
25	0.830763	12.1824	0.995424	1
26	3.19401	19.3036	0.51958	1
29	1.63777	6.39039	0.390201	1
32	1.38973	17.6916	1.09387	1
36	0.430799	12.3363	0.677243	1
41	1.77885	3.64653	0.392416	1
49	0.318106	14.8876	0.697758	1
62	2.36601	24.8306	0.913871	1
63	4.75921	10.8872	0.315438	1
64	0.0393785	11.658	0.841813	1
66	0.777183	3.19941	0.150705	1
73	1.04794	2.78829	0.542398	1
77	3.31318	18.5005	0.40715	1
89	3.90301	11.3334	0.286308	1
90	0.193364	17.0121	0.284481	1
94	2.56707	4.27745	0.298306	1
97	0.107574	22.3219	-0.0647299	1
115	0.87103	19.882	0.503081	1
117	4.47986	5.08422	0.345661	1
126	2.52922	20.9416	-0.310544	1
127	2.96871	4.48123	1.20199	1
128	3.17255	23.6588	1.00176	1
130	3.03286	22.3681	-0.0512753	1
136	0.188808	21.9605	0.560873	1
152	0.518079	2.03346	0.55005	1
153	0.819366	4.01748	0.186259	1
154	1.63985	24.7555	0.501064	1
166	2.35826	23.8637	-0.152457	1
170	4.50998	24.5208	0.158914	1
178	3.02278	11.0574	-0.000839938	1
182	1.31526	21.8913	0.5364	1
186	4.82358	17.808	1.21981	1
188	3.12181	4.50085	0.0789985	1
195	4.35855	9.09501	0.377513	1
205	0.12745	1.9717	1.21819	1
214	0.346013	18.9949	0.338101	1
216	3.18174	7.07082	1.25498	1
222	3.14674	19.7317	0.492324	1
231	4.86342	7.19616	1.0589	1
233	0.112899	16.8157	0.0283978	1
237	4.63845	13.7394	0.0414521	1
247	1.09227	12.6407	0.568606	1
248	4.26298	24.168	0.403387	1
259	4.43564	19.8113	0.81002	1
264	3.16326	16.8197	0.680857	1
268	1.19212	24.9325	-0.297199	1
269	2.4008	21.5398	0.339723	1
272	3.2147	17.4641	0.743111	1
278	3.39992	0.344722	0.723779	1
283	0.434605	7.52562	0.896552	1
290	0.166626	3.11484	0.6911	1
292	0.875622	17.1122	0.186588	1
294	3.53074	18.8245	0.46357	1
295	1.7066	11.8311	0.0101224	1
300	2.0469	11.4934	0.758318	1
316	4.31554	4.47925	0.789688	1
320	2.65529	20.0024	0.539775	1
325	4.59423	18.5041	0.592762	1
333	3.84651	13.8139	-0.0413094	1
334	3.06467	5.88631	0.820046	1
339	4.86446	22.1919	0.472929	1
343	1.56011	21.245	1.0848	1
348	1.26867	12.8688	1.20557	1
353	2.2628	11.6032	1.09727	1
354	3.85428	1.75549	0.593889	1
359	2.76641	10.4115	0.854032	1
370	4.27979	18.4845	0.031468	1
381	3.27517	8.96497	0.645464	1
399	1.43994	17.4113	0.122589	1
401	3.58716	17.6781	-0.164241	1
402	3.12506	10.1398	0.507141	1
409	3.79184	20.8048	0.99283	1
411	3.01972	2.31953	1.187	1
414	3.46562	6.13482	-0.0185159	1
439	3.88652	7.59641	0.55478	1
441	2.85395	20.9578	0.258704	1
448	1.75705	11.407	0.501031	1
449	4.50806	11.9165	-0.196958	1
456	4.67518	23.3535	0.585318	1
457	0.368726	12.3034	0.847111	1
458	2.10022	4.8914	1.36034	1
466	2.97529	21.7109	-0.0544226	1
469	4.72914	17.2462	0.685386	1
479	1.91965	17.8119	-0.119078	1
480	2.16766	0.473938	0.288599	1
481	2.16771	1.6458	0.386817	1
482	1.42259	15.3838	0.585893	1
490	4.49272	21.8391	0.105914	1
506	2.62117	12.9117	0.442519	1
509	3.52024	6.01682	0.297668	1
516	2.13708	8.86965	0.553737	1
522	0.534639	0.237271	0.827001	1
525	0.886196	16.2276	-0.293829	1
531	3.03932	24.6054	0.414646	1
534	4.73611	19.3247	-0.0769084	1
537	1.06877	6.18918	0.80625	1
539	1.52423	20.1308	0.763146	1
549	3.42332	14.2041	0.371458	1
550	2.54695	14.3553	0.0338658	1
551	4.68903	1.76176	0.308509	1
559	0.619988	7.91611	1.32795	1
561	3.57276	17.9802	0.715794	1
579	3.51963	14.909	0.696101	1
583	2.30449	20.3884	0.386502	1
586	0.147527	17.9088	0.54407	1
591	1.12555	4.36806	0.610431	1
594	3.72279	16.22	0.422341	1
611	0.0166689	22.0463	-0.0180444	1
621	0.0682503	20.1784	-0.0222652	1
627	3.00466	7.41836	0.0293061	1
645	4.16069	4.10831	0.282425	1
647	2.4553	4.66709	-0.073251	1
654	4.46184	18.4672	0.129752	1
658	0.0618716	17.3791	0.754159	1
